"DATA";"TMEDIA";"TMIN";"TMAX";"UMID"
"2010-10-25";"16";"12";"19";"81"
"2010-10-26";"12";"9";"16";"82"
"2010-10-27";"13";"7";"18";"63"
"2010-10-28";"10";"6";"17";"70"
"2010-10-29";"12";"6";"19";"78"
"2010-10-30";"13";"7";"19";"77"
"2010-10-31";"18";"16";"19";"76"
"2010-11-01";"18";"15";"21";"79"
"2010-11-02";"16";"12";"19";"82"
"2010-11-03";"14";"10";"19";"87"
"2010-11-04";"15";"10";"22";"77"
"2010-11-05";"15";"10";"22";"79"
"2010-11-06";"15";"9";"22";"79"
"2010-11-07";"16";"12";"20";"84"
"2010-11-08";"14";"11";"16";"85"
"2010-11-09";"14";"10";"17";"81"
"2010-11-10";"15";"12";"19";"82"
"2010-11-11";"12";"9";"16";"86"
"2010-11-13";"14";"8";"19";"88"
"2010-11-14";"16";"13";"20";"82"
"2010-11-15";"15";"10";"19";"86"
"2010-11-16";"14";"11";"18";"83"
"2010-11-17";"12";"8";"17";"80"
"2010-11-18";"11";"7";"15";"89"
"2010-11-19";"13";"10";"16";"82"
"2010-11-20";"11";"9";"14";"89"
"2010-11-21";"15";"13";"18";"85"
"2010-11-22";"12";"11";"16";"90"
"2010-11-23";"11";"7";"14";"83"
"2010-11-24";"9";"6";"13";"86"
"2010-11-25";"8";"5";"12";"88"
"2010-11-26";"9";"7";"13";"70"
"2010-11-27";"9";"5";"12";"68"
"2010-11-28";"13";"7";"17";"86"
"2010-11-29";"11";"8";"12";"75"
"2010-11-30";"10";"7";"16";"94"
"2010-12-01";"15";"12";"17";"87"
"2010-12-02";"12";"10";"15";"79"
"2010-12-03";"9";"6";"13";"78"
"2010-12-04";"7";"3";"10";"80"
"2010-12-05";"5";"1";"10";"84"
"2010-12-06";"14";"10";"16";"81"
"2010-12-07";"16";"14";"18";"79"
"2010-12-08";"16";"13";"20";"77"
"2010-12-09";"15";"9";"17";"84"
"2010-12-10";"8";"4";"12";"53"
"2010-12-11";"5";"0";"12";"67"
"2010-12-12";"7";"3";"11";"85"
"2010-12-13";"6";"2";"11";"66"
"2010-12-14";"3";"0";"7";"54"
"2010-12-15";"2";"-1";"6";"55"
"2010-12-16";"0";"-3";"5";"58"
"2010-12-17";"1";"-6";"8";"79"
"2010-12-18";"6";"1";"9";"80"
"2010-12-19";"6";"0";"12";"67"
"2010-12-20";"12";"11";"14";"91"
"2010-12-21";"13";"10";"16";"76"
"2010-12-22";"15";"13";"17";"76"
"2010-12-23";"16";"13";"19";"72"
"2010-12-24";"12";"9";"14";"92"
"2010-12-25";"8";"7";"10";"85"
"2010-12-26";"7";"5";"11";"78"
"2010-12-27";"4";"1";"7";"74"
"2010-12-28";"3";"-1";"8";"74"
"2010-12-29";"3";"-1";"8";"80"
"2010-12-30";"5";"-1";"11";"76"
"2010-12-31";"6";"3";"8";"80"
"2011-01-01";"8";"6";"11";"86"
"2011-01-02";"9";"6";"13";"88"
"2011-01-03";"7";"6";"10";"79"
"2011-01-04";"5";"3";"8";"73"
"2011-01-05";"7";"4";"11";"87"
"2011-01-06";"10";"7";"17";"85"
"2011-01-07";"12";"10";"15";"81"
"2011-01-08";"11";"7";"16";"80"
"2011-01-09";"10";"5";"17";"86"
"2011-01-10";"11";"7";"16";"85"
"2011-01-11";"10";"8";"15";"88"
"2011-01-12";"9";"5";"13";"81"
"2011-01-13";"6";"2";"12";"81"
"2011-01-14";"7";"2";"13";"86"
"2011-01-15";"10";"6";"14";"84"
"2011-01-16";"8";"3";"15";"84"
"2011-01-17";"7";"3";"13";"86"
"2011-01-18";"6";"2";"11";"92"
"2011-01-19";"8";"4";"12";"88"
"2011-01-20";"8";"4";"12";"94"
"2011-01-21";"5";"3";"9";"93"
"2011-01-22";"4";"3";"5";"90"
"2011-01-23";"3";"1";"4";"87"
"2011-01-24";"3";"0";"8";"79"
"2011-01-25";"3";"-3";"9";"83"
"2011-01-26";"6";"0";"10";"83"
"2011-01-27";"8";"6";"13";"68"
"2011-01-28";"9";"5";"13";"71"
"2011-01-29";"9";"7";"13";"75"
"2011-01-30";"10";"7";"14";"83"
"2011-01-31";"8";"4";"13";"84"
"2011-02-01";"9";"5";"14";"66"
"2011-02-02";"8";"4";"14";"70"
