"DATA";"TMEDIA";"TMIN";"TMAX"
"2015-04-20";"15.874638002427808";"12.176251286744819";"19.59863560249524"
"2015-04-21";"16.255764450866092";"12.720746375046541";"19.957761468870235"
"2015-04-22";"15.867236324333366";"11.613353242065987";"20.044690414671976"
"2015-04-23";"15.958025106374224";"11.572598789812764";"19.846426748628964"
"2015-04-24";"16.229283192706752";"13.199551074560516";"19.578791591475195"
"2015-04-25";"16.963601431995162";"13.456870951855999";"20.874058029785445"
"2015-04-26";"17.974366168251468";"13.709418009715213";"21.96178382819775"
"2015-04-27";"18.662928525017108";"14.410251813721164";"23.608794382325982"
"2015-04-28";"19.277993195766403";"14.660841675466198";"23.508114357185097"
"2015-04-29";"19.690768008288263";"15.078537793296515";"24.123753292772527"
"2015-04-30";"19.912960614823433";"14.879509829037989";"24.64886900854777"
"2015-05-01";"19.482912476795452";"14.819908041300609";"24.280681422225527"
"2015-05-02";"19.9472542972797";"14.815608106807618";"25.098810055558175"
"2015-05-03";"20.40359590007095";"14.494353455113098";"25.601172771251782"
"2015-05-04";"20.304732947768944";"13.920079607276522";"25.730791247679544"
"2015-05-05";"20.671130772431837";"14.43559867897517";"25.783643225068676"
"2015-05-06";"20.87287528646872";"14.8206794410865";"25.740944186966427"
"2015-05-07";"21.297428567825637";"15.210981151635783";"26.226448653986935"
"2015-05-08";"20.05407379593538";"14.057537769403382";"25.008909816029504"
"2015-05-09";"18.9086990918618";"14.623548658035494";"23.237892453021786"
"2015-05-10";"20.241011950549176";"13.557665166266347";"25.147112182909904"
"2015-05-11";"20.574414319553412";"15.51312944304441";"25.315909458959894"
"2015-05-12";"20.30698902375973";"16.236188905754197";"25.451350177771555"
"2015-05-13";"19.045680137969576";"14.90273115113801";"23.225987649240828"
"2015-05-14";"17.102400695821157";"13.371143963432885";"21.195799636824365"
"2015-05-15";"17.205958413070917";"13.135101345166825";"20.969469030503454"
"2015-05-16";"17.356153676655545";"13.24692312848732";"21.03484407075288"
"2015-05-17";"17.333825974358685";"12.456294579776188";"21.73185208623563"
"2015-05-18";"17.74545877803876";"12.590355718987542";"21.923525080158146"
"2015-05-19";"17.059861808086367";"13.214184026245281";"21.24108180478115"
"2015-05-20";"17.342969777176616";"13.128401652210215";"21.758443485105616"
"2015-05-21";"18.26563050662072";"13.556295907172519";"22.6463155294088"
"2015-05-22";"18.794552830042164";"13.715676982084796";"24.150799258516408"
"2015-05-23";"19.57167948489058";"14.140354524330842";"24.162130444564944"
"2015-05-24";"19.61474667636551";"14.893366867789334";"24.082472926092564"
"2015-05-25";"19.93528838349011";"15.28711368618625";"24.08580148854225"
"2015-05-26";"21.049811277426496";"15.425338585619386";"25.94714782350142"
"2015-05-27";"22.177827686036256";"16.334299274113317";"27.204534452239947"
"2015-05-28";"23.18669530745486";"16.91716006541409";"27.90325019628873"
"2015-05-29";"24.050362495345816";"17.75158101199369";"29.365761056049973"
"2015-05-30";"24.60925299775869";"19.06372283898218";"29.355046827224104"
"2015-05-31";"25.039140454460682";"19.258457190472747";"30.347882620333454"
"2015-06-01";"24.426309078262623";"19.16156590290494";"29.78768408498257"
"2015-06-02";"23.90584958674834";"19.0237375963109";"29.437338165498446"
"2015-06-03";"23.70649261071647";"18.892456224128217";"29.02435963082453"
"2015-06-04";"24.19794653446684";"18.535041769844078";"29.207477256723095"
"2015-06-05";"24.326531417148235";"18.691495587402745";"30.214306428779544"
"2015-06-06";"23.530574019269814";"18.951331826517265";"27.628979335093902"
"2015-06-07";"22.787188567931832";"18.771609298809526";"26.624890174545982"
"2015-06-08";"22.899192959622596";"19.221604271295917";"27.574658859142673"
"2015-06-09";"22.303888972588602";"18.672692354661717";"26.186759918471317"
"2015-06-10";"22.10657049569625";"18.042336078167715";"25.78303268912577"
"2015-06-11";"22.60372852355697";"17.61752061944277";"27.092617668707096"
"2015-06-12";"22.33959414193451";"18.091225196769912";"27.290449366798764"
"2015-06-13";"22.272804503059316";"17.30448809292305";"26.68349986626482"
"2015-06-14";"21.962439462431032";"17.190323695551033";"26.514565702468094"
"2015-06-15";"21.948311020907155";"17.4018109502233";"26.579688762063544"
"2015-06-16";"22.64951073830448";"17.792185302536854";"26.732394410599525"
"2015-06-17";"22.07138714244091";"17.284155898717007";"26.327950918193228"
"2015-06-18";"22.4340603261811";"17.3594781241766";"27.077089902562474"
"2015-06-19";"22.99851514127811";"18.188734619624626";"27.299924305224167"
"2015-06-20";"23.361760665131754";"17.489709127641767";"28.417691621275242"
"2015-06-21";"23.883058191727798";"18.104515852098846";"28.313753252950637"
