"DATA";"TMEDIA";"TMIN";"TMAX";"UMID"
"2010-09-10";"22";"17";"28";"53"
"2010-09-11";"23";"19";"27";"55"
"2010-09-12";"23";"19";"25";"63"
"2010-09-13";"23";"19";"27";"55"
"2010-09-14";"24";"19";"28";"51"
"2010-09-15";"22";"19";"25";"65"
"2010-09-16";"23";"21";"25";"77"
"2010-09-17";"23";"21";"24";"83"
"2010-09-18";"22";"19";"23";"84"
"2010-09-19";"21";"17";"25";"70"
"2010-09-20";"21";"19";"24";"70"
"2010-09-21";"22";"19";"25";"65"
"2010-09-22";"23";"19";"28";"57"
"2010-09-23";"22";"19";"25";"58"
"2010-09-24";"20";"17";"24";"70"
"2010-09-25";"19";"16";"22";"60"
"2010-09-26";"20";"16";"30";"56"
"2010-09-27";"18";"14";"22";"68"
"2010-09-28";"16";"14";"20";"69"
"2010-09-29";"18";"14";"22";"60"
"2010-09-30";"19";"17";"22";"71"
"2010-10-01";"18";"16";"21";"78"
"2010-10-02";"18";"16";"20";"79"
"2010-10-03";"20";"17";"23";"75"
"2010-10-04";"20";"16";"23";"87"
"2010-10-05";"20";"18";"21";"80"
"2010-10-06";"19";"16";"22";"77"
"2010-10-07";"21";"18";"25";"71"
"2010-10-08";"20";"17";"22";"68"
"2010-10-09";"17";"15";"20";"64"
"2010-10-10";"16";"13";"18";"59"
"2010-10-11";"16";"14";"18";"54"
"2010-10-12";"17";"14";"21";"54"
"2010-10-13";"15";"13";"17";"65"
"2010-10-14";"17";"14";"22";"62"
"2010-10-15";"18";"15";"21";"67"
"2010-10-16";"16";"12";"18";"74"
"2010-10-17";"13";"11";"16";"62"
"2010-10-18";"14";"11";"17";"57"
"2010-10-19";"16";"12";"21";"52"
"2010-10-20";"16";"13";"21";"58"
"2010-10-21";"15";"13";"20";"40"
"2010-10-22";"15";"12";"19";"51"
"2010-10-23";"15";"13";"17";"65"
"2010-10-24";"15";"13";"18";"75"
"2010-10-25";"12";"10";"15";"74"
"2010-10-26";"13";"11";"16";"50"
"2010-10-27";"11";"8";"14";"51"
"2010-10-28";"13";"10";"17";"50"
"2010-10-29";"15";"11";"19";"55"
"2010-10-30";"15";"12";"18";"70"
"2010-10-31";"14";"12";"17";"84"
"2010-11-01";"15";"13";"16";"81"
"2010-11-02";"15";"14";"17";"77"
"2010-11-03";"17";"14";"21";"73"
"2010-11-04";"16";"13";"18";"67"
"2010-11-05";"16";"14";"19";"72"
"2010-11-06";"17";"16";"19";"79"
"2010-11-07";"16";"16";"17";"81"
"2010-11-08";"15";"12";"16";"58"
"2010-11-09";"13";"11";"15";"58"
"2010-11-10";"12";"11";"14";"65"
"2010-11-11";"14";"11";"17";"62"
"2010-11-12";"16";"13";"18";"71"
"2010-11-13";"16";"15";"17";"83"
"2010-11-14";"17";"16";"18";"81"
"2010-11-15";"17";"14";"19";"85"
"2010-11-16";"13";"12";"15";"76"
"2010-11-17";"13";"11";"15";"63"
"2010-11-18";"11";"9";"12";"74"
"2010-11-19";"12";"10";"16";"65"
"2010-11-20";"11";"9";"13";"74"
"2010-11-21";"9";"8";"11";"73"
"2010-11-22";"11";"8";"15";"67"
"2010-11-23";"11";"8";"16";"61"
"2010-11-24";"9";"8";"12";"40"
"2010-11-25";"9";"6";"13";"45"
"2010-11-26";"7";"4";"11";"50"
"2010-11-27";"7";"3";"11";"42"
"2010-11-28";"4";"3";"6";"62"
"2010-11-29";"9";"5";"14";"50"
"2010-11-30";"7";"3";"10";"48"
"2010-12-01";"5";"3";"7";"66"
"2010-12-02";"8";"3";"13";"61"
"2010-12-03";"6";"3";"11";"54"
"2010-12-04";"6";"4";"9";"47"
"2010-12-05";"8";"5";"12";"56"
"2010-12-06";"4";"3";"5";"77"
"2010-12-07";"8";"5";"12";"78"
"2010-12-08";"13";"10";"15";"88"
"2010-12-09";"15";"13";"17";"84"
"2010-12-10";"11";"8";"15";"43"
"2010-12-11";"10";"6";"14";"54"
"2010-12-12";"12";"8";"14";"58"
"2010-12-13";"7";"5";"11";"38"
"2010-12-14";"4";"2";"7";"37"
"2010-12-15";"2";"1";"5";"39"
"2010-12-16";"1";"0";"3";"33"
"2010-12-17";"1";"-2";"6";"60"
"2010-12-18";"1";"-1";"3";"41"
"2010-12-19";"2";"-1";"6";"55"
"2010-12-20";"5";"2";"12";"59"
"2010-12-21";"7";"4";"12";"72"
"2010-12-22";"6";"4";"9";"73"
"2010-12-23";"7";"6";"9";"76"
"2010-12-24";"9";"7";"10";"80"
"2010-12-25";"9";"8";"10";"77"
"2010-12-26";"7";"4";"8";"59"
"2010-12-27";"4";"2";"6";"50"
"2010-12-28";"4";"3";"6";"54"
"2010-12-29";"6";"4";"7";"64"
"2010-12-30";"6";"5";"7";"49"
"2010-12-31";"8";"6";"11";"50"
"2011-01-01";"8";"5";"10";"55"
"2011-01-02";"8";"5";"10";"59"
"2011-01-03";"6";"4";"9";"52"
"2011-01-04";"4";"3";"7";"46"
"2011-01-05";"5";"4";"7";"39"
"2011-01-06";"3";"2";"5";"67"
"2011-01-07";"6";"3";"9";"78"
"2011-01-08";"12";"8";"14";"84"
"2011-01-09";"13";"12";"14";"85"
"2011-01-10";"9";"7";"11";"74"
"2011-01-11";"10";"7";"12";"64"
"2011-01-12";"10";"7";"14";"63"
"2011-01-13";"10";"7";"14";"73"
"2011-01-14";"11";"9";"13";"78"
"2011-01-15";"12";"9";"15";"74"
"2011-01-16";"11";"7";"15";"68"
"2011-01-17";"10";"7";"13";"65"
"2011-01-18";"12";"10";"13";"69"
"2011-01-19";"11";"9";"13";"70"
"2011-01-20";"7";"5";"9";"49"
"2011-01-21";"6";"5";"7";"36"
"2011-01-22";"5";"4";"6";"31"
"2011-01-23";"5";"3";"9";"36"
"2011-01-24";"7";"3";"11";"43"
"2011-01-25";"7";"5";"10";"59"
"2011-01-26";"8";"5";"10";"70"
"2011-01-27";"5";"4";"7";"64"
"2011-01-28";"7";"5";"10";"45"
"2011-01-29";"6";"1";"8";"44"
"2011-01-30";"3";"1";"5";"66"
"2011-01-31";"6";"4";"9";"65"
"2011-02-01";"8";"6";"13";"53"
"2011-02-02";"9";"7";"13";"42"
"2011-02-03";"8";"6";"12";"34"
"2011-02-04";"12";"8";"15";"50"
"2011-02-05";"10";"6";"14";"57"
"2011-02-06";"10";"7";"14";"70"
"2011-02-07";"11";"9";"12";"70"
"2011-02-08";"11";"10";"13";"64"
"2011-02-09";"11";"7";"29";"64"
"2011-02-10";"12";"10";"12";"60"
"2011-02-11";"12";"11";"13";"65"
"2011-02-12";"13";"12";"13";"66"
"2011-02-13";"12";"11";"13";"74"
"2011-02-14";"11";"10";"13";"74"
"2011-02-15";"11";"10";"12";"81"
"2011-02-16";"8";"7";"11";"72"
"2011-02-17";"9";"7";"11";"70"
"2011-02-18";"11";"9";"14";"57"
"2011-02-19";"12";"10";"16";"56"
"2011-02-20";"10";"8";"12";"69"
"2011-02-21";"10";"7";"14";"61"
"2011-02-22";"8";"6";"10";"61"
"2011-02-23";"7";"5";"11";"47"
"2011-02-24";"8";"6";"13";"34"
"2011-02-25";"9";"5";"12";"41"
"2011-02-26";"7";"4";"11";"39"
"2011-02-27";"7";"5";"10";"59"
"2011-02-28";"7";"5";"10";"56"
"2011-03-01";"10";"8";"12";"42"
"2011-03-02";"8";"8";"10";"34"
"2011-03-03";"6";"4";"8";"49"
"2011-03-04";"6";"3";"9";"62"
"2011-03-05";"10";"6";"13";"51"
"2011-03-06";"11";"8";"15";"60"
"2011-03-07";"9";"6";"11";"48"
"2011-03-08";"7";"4";"12";"34"
"2011-03-09";"8";"5";"11";"43"
"2011-03-10";"9";"6";"11";"55"
"2011-03-11";"10";"9";"11";"74"
"2011-03-12";"11";"9";"12";"67"
"2011-03-13";"9";"8";"10";"74"
"2011-03-14";"11";"9";"14";"68"
"2011-03-15";"12";"11";"12";"78"
"2011-03-16";"12";"11";"13";"81"
"2011-03-17";"12";"11";"14";"81"
"2011-03-18";"13";"10";"17";"76"
"2011-03-19";"13";"11";"15";"74"
"2011-03-20";"13";"10";"17";"54"
"2011-03-21";"12";"9";"16";"40"
"2011-03-22";"14";"9";"18";"31"
"2011-03-23";"14";"12";"18";"48"
"2011-03-24";"13";"10";"17";"53"
"2011-03-25";"13";"10";"16";"63"
"2011-03-26";"13";"12";"15";"71"
"2011-03-27";"13";"12";"15";"81"
"2011-03-28";"14";"12";"16";"75"
"2011-03-29";"14";"11";"17";"71"
"2011-03-30";"14";"10";"16";"71"
"2011-03-31";"14";"11";"17";"70"
"2011-04-01";"14";"11";"17";"70"
"2011-04-02";"14";"11";"16";"74"
"2011-04-03";"14";"13";"16";"73"
"2011-04-04";"15";"14";"17";"77"
"2011-04-05";"16";"13";"21";"53"
"2011-04-06";"16";"13";"19";"58"
"2011-04-07";"16";"13";"19";"66"
"2011-04-08";"16";"13";"18";"73"
"2011-04-09";"16";"14";"17";"78"
"2011-04-10";"16";"14";"18";"78"
"2011-04-11";"18";"15";"22";"54"
"2011-04-12";"16";"14";"19";"64"
"2011-04-13";"16";"15";"19";"51"
"2011-04-14";"14";"10";"17";"63"
"2011-04-15";"13";"10";"18";"47"
"2011-04-16";"16";"13";"20";"37"
"2011-04-17";"16";"13";"19";"40"
"2011-04-18";"16";"12";"19";"45"
"2011-04-19";"16";"13";"19";"51"
"2011-04-20";"17";"14";"20";"45"
"2011-04-21";"16";"13";"19";"49"
"2011-04-22";"17";"13";"20";"45"
"2011-04-23";"15";"14";"17";"72"
"2011-04-24";"16";"14";"18";"74"
"2011-04-25";"20";"16";"24";"54"
"2011-04-26";"20";"17";"25";"50"
"2011-04-27";"19";"16";"24";"53"
"2011-04-28";"18";"16";"21";"52"
"2011-04-29";"17";"15";"19";"57"
"2011-04-30";"18";"14";"22";"52"
"2011-05-01";"18";"14";"23";"60"
"2011-05-02";"17";"15";"20";"67"
"2011-05-03";"18";"16";"23";"61"
"2011-05-04";"19";"16";"24";"60"
"2011-05-05";"18";"16";"20";"53"
"2011-05-06";"19";"17";"21";"49"
"2011-05-07";"18";"15";"20";"55"
"2011-05-08";"18";"15";"21";"53"
"2011-05-09";"20";"16";"25";"47"
"2011-05-10";"20";"16";"23";"43"
"2011-05-11";"19";"16";"21";"58"
"2011-05-12";"18";"16";"21";"70"
"2011-05-13";"19";"18";"21";"73"
"2011-05-14";"19";"18";"20";"81"
"2011-05-15";"19";"16";"23";"62"
"2011-05-16";"19";"15";"22";"42"
"2011-05-17";"18";"14";"21";"55"
"2011-05-18";"21";"17";"26";"51"
"2011-05-19";"20";"18";"22";"58"
"2011-05-20";"21";"17";"23";"58"
"2011-05-21";"21";"17";"23";"54"
"2011-05-22";"23";"20";"26";"53"
"2011-05-23";"25";"22";"29";"48"
"2011-05-24";"25";"22";"27";"48"
"2011-05-25";"25";"20";"29";"52"
"2011-05-26";"25";"22";"27";"53"
"2011-05-27";"22";"19";"25";"72"
"2011-05-28";"22";"19";"26";"39"
"2011-05-29";"20";"17";"23";"55"
"2011-05-30";"22";"19";"24";"62"
"2011-05-31";"21";"19";"23";"67"
"2011-06-01";"18";"16";"20";"75"
"2011-06-02";"22";"18";"27";"64"
"2011-06-03";"23";"21";"27";"61"
"2011-06-04";"23";"20";"26";"62"
"2011-06-05";"21";"16";"25";"68"
"2011-06-06";"20";"17";"23";"68"
"2011-06-07";"20";"18";"21";"70"
"2011-06-08";"20";"18";"21";"79"
"2011-06-09";"20";"18";"23";"74"
"2011-06-10";"20";"18";"23";"70"
"2011-06-11";"21";"19";"23";"75"
"2011-06-12";"21";"19";"23";"72"
"2011-06-13";"21";"20";"23";"74"
"2011-06-14";"21";"19";"23";"75"
"2011-06-15";"23";"20";"25";"74"
"2011-06-16";"22";"20";"24";"74"
"2011-06-17";"22";"21";"24";"80"
"2011-06-18";"23";"21";"25";"86"
"2011-06-19";"22";"19";"24";"73"
"2011-06-20";"21";"18";"23";"69"
"2011-06-21";"22";"19";"24";"67"
"2011-06-22";"23";"20";"26";"63"
"2011-06-23";"23";"22";"25";"77"
"2011-06-24";"23";"22";"25";"71"
"2011-06-25";"25";"21";"30";"59"
"2011-06-26";"24";"21";"26";"61"
"2011-06-27";"24";"21";"26";"66"
"2011-06-28";"25";"22";"26";"73"
"2011-06-29";"25";"23";"26";"78"
"2011-06-30";"25";"21";"27";"72"
"2011-07-01";"25";"23";"30";"71"
"2011-07-02";"23";"22";"26";"65"
"2011-07-03";"23";"20";"26";"69"
"2011-07-04";"23";"21";"24";"79"
"2011-07-05";"23";"20";"25";"79"
"2011-07-06";"24";"21";"26";"78"
"2011-07-07";"24";"23";"26";"80"
"2011-07-08";"25";"23";"27";"83"
"2011-07-09";"26";"24";"28";"72"
"2011-07-10";"25";"23";"27";"72"
"2011-07-11";"26";"23";"27";"66"
"2011-07-12";"26";"23";"29";"65"
"2011-07-13";"27";"25";"28";"68"
"2011-07-14";"25";"22";"26";"76"
"2011-07-15";"23";"22";"25";"70"
"2011-07-16";"23";"21";"26";"75"
"2011-07-17";"24";"21";"25";"81"
"2011-07-18";"23";"21";"24";"69"
"2011-07-19";"21";"19";"23";"77"
"2011-07-20";"20";"16";"24";"70"
"2011-07-21";"22";"19";"24";"71"
"2011-07-22";"22";"20";"24";"74"
"2011-07-23";"22";"20";"24";"74"
"2011-07-24";"22";"18";"27";"59"
"2011-07-25";"22";"19";"24";"61"
"2011-07-26";"22";"20";"24";"69"
"2011-07-27";"21";"19";"23";"71"
"2011-07-28";"22";"20";"25";"69"
"2011-07-29";"23";"20";"25";"70"
"2011-07-30";"22";"20";"24";"76"
"2011-07-31";"23";"20";"25";"74"
"2011-08-01";"22";"19";"25";"73"
"2011-08-02";"23";"20";"26";"73"
"2011-08-03";"23";"21";"25";"73"
"2011-08-04";"24";"21";"26";"73"
"2011-08-05";"24";"21";"26";"77"
"2011-08-06";"24";"22";"25";"80"
"2011-08-07";"24";"23";"26";"86"
"2011-08-08";"25";"23";"26";"82"
"2011-08-09";"24";"20";"30";"45"
"2011-08-10";"24";"21";"30";"45"
"2011-08-11";"23";"20";"25";"59"
"2011-08-12";"23";"20";"25";"65"
"2011-08-13";"23";"20";"26";"74"
"2011-08-14";"24";"21";"26";"77"
"2011-08-15";"24";"22";"27";"76"
"2011-08-16";"25";"22";"27";"79"
"2011-08-17";"25";"23";"28";"75"
"2011-08-18";"26";"24";"28";"69"
"2011-08-19";"26";"23";"28";"68"
"2011-08-20";"25";"23";"28";"69"
"2011-08-21";"27";"24";"29";"73"
"2011-08-22";"29";"25";"34";"61"
"2011-08-23";"28";"25";"30";"65"
"2011-08-24";"26";"23";"29";"65"
"2011-08-25";"26";"22";"29";"62"
"2011-08-26";"26";"23";"30";"56"
"2011-08-27";"25";"22";"27";"69"
"2011-08-28";"24";"20";"27";"61"
"2011-08-29";"24";"21";"27";"62"
"2011-08-30";"23";"20";"27";"65"
"2011-08-31";"24";"22";"27";"70"
"2011-09-01";"25";"22";"27";"75"
"2011-09-02";"25";"23";"27";"72"
"2011-09-03";"26";"23";"29";"74"
"2011-09-04";"24";"22";"25";"83"
"2011-09-05";"24";"22";"26";"79"
"2011-09-06";"25";"22";"29";"67"
"2011-09-07";"23";"22";"26";"70"
"2011-09-08";"23";"20";"25";"70"
"2011-09-09";"23";"21";"26";"75"
"2011-09-10";"24";"21";"27";"71"
"2011-09-11";"24";"21";"27";"76"
"2011-09-12";"25";"23";"26";"75"
"2011-09-13";"24";"22";"28";"71"
"2011-09-14";"0";"0";"0";"0"
"2011-09-15";"23";"21";"26";"73"
"2011-09-16";"23";"21";"26";"76"
"2011-09-17";"23";"21";"25";"77"
"2011-09-18";"22";"21";"24";"81"
"2011-09-19";"19";"16";"23";"43"
"2011-09-20";"19";"17";"25";"36"
"2011-09-21";"22";"18";"26";"47"
"2011-09-22";"21";"19";"25";"64"
"2011-09-23";"23";"19";"28";"60"
"2011-09-24";"23";"21";"26";"67"
"2011-09-25";"23";"20";"25";"67"
"2011-09-26";"24";"21";"28";"59"
"2011-09-27";"25";"21";"30";"49"
"2011-09-28";"25";"21";"28";"43"
"2011-09-29";"24";"21";"29";"44"
"2011-09-30";"24";"20";"28";"45"
"2011-10-01";"24";"21";"29";"52"
"2011-10-02";"23";"21";"26";"62"
"2011-10-03";"23";"20";"26";"64"
"2011-10-04";"21";"18";"25";"65"
"2011-10-05";"21";"18";"24";"66"
"2011-10-06";"21";"18";"24";"74"
"2011-10-07";"22";"20";"25";"75"
"2011-10-08";"20";"15";"22";"40"
"2011-10-09";"17";"15";"21";"33"
"2011-10-10";"18";"15";"21";"47"
"2011-10-11";"19";"15";"23";"70"
"2011-10-12";"20";"17";"22";"75"
"2011-10-13";"22";"19";"25";"63"
"2011-10-14";"19";"16";"22";"55"
"2011-10-15";"15";"13";"18";"38"
"2011-10-16";"15";"12";"20";"35"
"2011-10-17";"15";"11";"19";"49"
"2011-10-18";"16";"14";"19";"61"
"2011-10-19";"18";"16";"20";"78"
"2011-10-20";"16";"14";"20";"54"
"2011-10-21";"14";"10";"17";"45"
"2011-10-22";"13";"10";"17";"43"
"2011-10-23";"12";"9";"17";"45"
"2011-10-24";"12";"10";"14";"58"
"2011-10-25";"10";"9";"11";"76"
"2011-10-26";"14";"11";"19";"66"
