4.189575566199200907e+00 5.633963991455599007e+00 6.605030449377080615e+00 7.097318597338497348e+00 8.891500046436956239e+00 8.850536015178253280e+00 9.912771490361011573e+00 7.760730254341856593e+00 6.520803757413327517e+00 6.847660240676120225e+00 8.446680420851521376e+00 6.014982552971301466e+00 5.007303870188798633e+00 3.649845431266667273e+00 2.431787424871634684e+00 4.092562126016636270e+00 5.290410104682171877e+00 4.485733902960022945e+00 5.571071765002453269e+00 5.550231521407436475e+00 7.016020750686602803e+00 6.479418476602406329e+00 6.607969245465763031e+00 5.771929373288992693e+00 6.031348263921137764e+00 5.723119634872828598e+00 5.759274123999945871e+00 6.369973199241088402e+00 5.834578656856920453e+00 4.488017500326498599e+00 5.990344429555134020e+00 6.464379535895766971e+00 7.977020339387827619e+00 8.310407849172758432e+00 8.798695784850936619e+00 8.338104177999493771e+00 8.692421488370856153e+00 8.877668466651631007e+00 1.089013347308646651e+01 1.183872776001379457e+01 1.223322630720038262e+01 1.226135715328176445e+01 1.238528744477318533e+01 1.153279444348622107e+01 1.110483143384060156e+01 1.016703705669289270e+01 8.478476469729736564e+00 6.493820567592309523e+00 5.551876716509001497e+00 7.117158220628973631e+00
7.117158220628973631e+00 9.535577344071324291e+00 1.046482564816190575e+01 9.829606214591818159e+00 1.150980151517161687e+01 1.024168446750076455e+01 1.107601730108397042e+01 1.127678417428453983e+01 9.392495124119355054e+00 8.430467288479654542e+00 9.422118586724334222e+00 1.045021626354964006e+01 1.202938061295035688e+01 1.185262236138567715e+01 1.222430377731487994e+01 1.134338804049302851e+01 1.203686431120722489e+01 1.167605577742102696e+01 1.219844170834936392e+01 1.244496557031218842e+01 1.260593928699366728e+01 1.223595282005015150e+01 1.073259277440925352e+01 1.215447585941542208e+01 1.340459858566292084e+01 1.347584946464820632e+01 1.567806583433946344e+01 1.544259396850246624e+01 1.546173262926059166e+01 1.650623582014302215e+01 1.627117525308141310e+01 1.683612729033712796e+01 1.770202730493159393e+01 1.758830982738718518e+01 1.519062703161693051e+01 1.376980204587971457e+01 1.271519549959533713e+01 1.455288632473306976e+01 1.644366533547385245e+01 1.814072056891907891e+01 1.760360748829124944e+01 1.648363097212455486e+01 1.795882368550237373e+01 1.957871396160326327e+01 1.970642554828780391e+01 1.956476780819259531e+01 1.873610871555372626e+01 1.859235315970332891e+01 1.924041076806728867e+01 1.823116649639781173e+01
1.825502845922171957e+01 1.810027066112960981e+01 1.875523742553501094e+01 1.884554735906382206e+01 1.862293521380901140e+01 1.841364052487030634e+01 1.807551976224277368e+01 1.889541733557999947e+01 1.880379389951042768e+01 1.778761725332024213e+01 1.728425389075374241e+01 1.575870029586976351e+01 1.613932746016372377e+01 1.709694046781918075e+01 1.616132862772153445e+01 1.516772366029374375e+01 1.531072295710552034e+01 1.533865478765042134e+01 1.610615157023258703e+01 1.660321609106950547e+01 1.467387655729657148e+01 1.341209152061137466e+01 1.327928845311856954e+01 1.381783112868344610e+01 1.384593543935996607e+01 1.242855673932944782e+01 1.288370527125817588e+01 1.306434172294383522e+01 1.347497711321330627e+01 1.329040015390534890e+01 1.233530469278634811e+01 9.839736105398626975e+00 9.304633081689244634e+00 9.020866778999881319e+00 9.163471361664301540e+00 7.958084011091798970e+00 5.415285719971872247e+00 4.602101604065222951e+00 5.639785195897625947e+00 5.802619707845192210e+00 6.648973079831764998e+00 8.718283557336373946e+00 1.006747953456899758e+01 8.821502965331493584e+00 6.721398150482280620e+00 6.505585702723858610e+00 8.634083400777486261e+00 7.694550954611190541e+00 6.667531278608481493e+00 6.564006713457429143e+00
6.564006713457429143e+00 7.225696886070236857e+00 6.271310195307473911e+00 6.311459314590490699e+00 6.530366453941169880e+00 7.046188189091295406e+00 7.422529885499727698e+00 6.764461795650848153e+00 6.438351620649851448e+00 5.305077549720714991e+00 5.816033355003913385e+00 8.892508391821786873e+00 9.161258972283768287e+00 8.673505061628475232e+00 8.338173833437263482e+00 8.862831858407080432e+00 1.134772989611388638e+01 1.135375011609239415e+01 8.744301521805466493e+00 7.812497512305793812e+00 9.552941449629166470e+00 8.651822318929029976e+00 7.230765148399249220e+00 6.573028751111170465e+00 7.415786575738679609e+00 9.286015178251579627e+00 1.028695718512425117e+01 1.033981902853882850e+01 8.529590293348899621e+00 7.962827214711227342e+00 8.509877804460598938e+00 8.636972442982045806e+00 9.648385983999149929e+00 9.781344946995524481e+00 8.862616258242560718e+00 8.323101723474545466e+00 9.462220217324967209e+00 7.970648525294873998e+00 7.134670496610101331e+00 9.509708641254592365e+00 1.104253625399689120e+01 1.169757599076567800e+01 1.060977696992211783e+01 1.014726818006925768e+01 9.529016465218717258e+00 8.979605710401088459e+00 8.687124358174894923e+00 7.663053429037692155e+00 7.092701436892173028e+00 6.685807538708522735e+00
6.685807538708522735e+00 6.277901978214432077e+00 5.798709052553367549e+00 8.857329078823417134e+00 1.003095354977378761e+01 1.016229716999906962e+01 9.000298523304715914e+00 9.064066418118372326e+00 8.613750646800493627e+00 9.053196852900981639e+00 9.588216953470167780e+00 9.544141645991164324e+00 9.870911889188150212e+00 1.043957224927359206e+01 9.918801661116344093e+00 1.039729139854850715e+01 9.732045481683936572e+00 9.184477451539716952e+00 1.072852290668824793e+01 1.020810391264544315e+01 1.234810470870758969e+01 1.282338697907682956e+01 1.280596648578365304e+01 1.303326876384816480e+01 1.166872868875296554e+01 1.095805084183571587e+01 1.070889665786575584e+01 9.197585941542500976e+00 8.961341232038845916e+00 9.120547027371266324e+00 9.594648472224063696e+00 9.549090498998289434e+00 9.151560281806000674e+00 8.556878640325852103e+00 8.465862201642542217e+00 9.112138620955008150e+00 9.785839381194355369e+00 1.043541282456116726e+01 1.109074113385784877e+01 1.189098923989332945e+01 1.156859070464767747e+01 1.179566079791962352e+01 1.077959692720011731e+01 1.010572036990354228e+01 1.081374467633439806e+01 1.133064772923272656e+01 1.192996974963845425e+01 1.219712488888298907e+01 1.325599368457364235e+01 1.369599713417627562e+01
1.369599713417627562e+01 1.361977750063021197e+01 1.411045030582053883e+01 1.376045494951639192e+01 1.388281965212084046e+01 1.381681283252178716e+01 1.270844555598306869e+01 1.003211447373658238e+01 9.124391344150931005e+00 9.948494779159091195e+00 1.129403218744609561e+01 1.266642674238102373e+01 1.316845006700189380e+01 1.397015762030488695e+01 1.379479508033593582e+01 1.397392896472117663e+01 1.362187711454007299e+01 1.479169375489246363e+01 1.480509745127436361e+01 1.435406522402515250e+01 1.584277109232993830e+01 1.657322113279642650e+01 1.598214498945217166e+01 1.587356211274892992e+01 1.488518130315373256e+01 1.445709225033500722e+01 1.474739953032332984e+01 1.509748776054450481e+01 1.532829271205105037e+01 1.412889572912658664e+01 1.217542556155550493e+01 1.198482174841782744e+01 1.246132464741080703e+01 1.340867508723514057e+01 1.466920964296612695e+01 1.509836674583061900e+01 1.613427578246274763e+01 1.657773878547451218e+01 1.729636066922290993e+01 1.728014090299982186e+01 1.690456541640683952e+01 1.497584283079699219e+01 1.401078332515158209e+01 1.526112828541481292e+01 1.477716893765506434e+01 1.521551803332904562e+01 1.437655066272173343e+01 1.500227209404147466e+01 1.533429966432712632e+01 1.564856509798197948e+01
2.004725292221145239e+01 1.733418025500523996e+01 1.384049568136285480e+01 1.461739926496928454e+01 1.433365949768478664e+01 1.417374056334664267e+01 1.332950007297236361e+01 1.271591527245226771e+01 1.251514176540048418e+01 1.251739727481391995e+01 1.285769725756590454e+01 1.309660214140717116e+01 1.302978930888537334e+01 1.367803598200899096e+01 1.615608788526090933e+01 1.768557867084156854e+01 1.612775470671743605e+01 1.515385227740111773e+01 1.554174682570219268e+01 1.522677488689283543e+01 1.569733717212190172e+01 1.569700216263549386e+01 1.587356545133988561e+01 1.504621140757055109e+01 1.434253890753738148e+01 1.440240278091043180e+01 1.449667312361518690e+01 1.294331042443380042e+01 1.303463202027304568e+01 1.201694948985684164e+01 1.053333510236032211e+01 1.060745180507091412e+01 1.133955367449018681e+01 1.236520677714240080e+01 1.212323705403935037e+01 1.253775656419577622e+01 1.228520916532883867e+01 1.202893685900412635e+01 1.359625718114394033e+01 1.572511974101444743e+01 1.675399026150641291e+01 1.525862732350638318e+01 1.312435817489485324e+01 1.241162383410064507e+01 1.184626049806955095e+01 1.157360921309257051e+01 1.154984012418569250e+01 1.000796725531039755e+01 9.235322604184633022e+00 9.356758567618843614e+00
9.356758567618843614e+00 8.031437820912548986e+00 7.225272319592416004e+00 6.932228575977497087e+00 8.677953058868794756e+00 9.983942763131711473e+00 1.102769632882673712e+01 1.087093179074179439e+01 1.025526396093988346e+01 9.387423544864736513e+00 9.181571824707116747e+00 9.533859176606386043e+00 9.031726393440447254e+00 7.101796446909289351e+00 7.930006235820141747e+00 8.516302689363284273e+00 9.276183810749492054e+00 8.128507648830451515e+00 5.006252404771066367e+00 5.954193257353622037e+00 4.394190073105040284e+00 2.618225179445675455e+00 1.072302344403019525e+00 3.777158986878241809e+00 5.299143569808016707e+00 7.773162882868878576e+00 1.048324952567963742e+01 7.160588953310953464e+00 5.956239800453754896e+00 6.217666609173289949e+00 7.283338419285931842e+00 7.946497989943078544e+00 1.015319552613073562e+01 1.046119528731209414e+01 8.750116092396281076e+00 6.635028724575764869e+00 7.813933741094055030e+00 7.987491873532259312e+00 9.453108622679810225e+00 1.160759111594644999e+01 8.726144671027316946e+00 6.733189821018692456e+00 7.699466638362231663e+00 7.644919796738798290e+00 8.055973119634870727e+00 8.375787769831896767e+00 8.680092475885951231e+00 7.617624815910625458e+00 6.438116118931683118e+00 4.807376179167051511e+00
4.807376179167051511e+00 4.979086784041606428e+00 5.318404956813628459e+00 7.544828249592018032e+00 5.829549826856482042e+00 5.811724668639132396e+00 5.070345358294303217e+00 5.467361452017354573e+00 8.073695453158373780e+00 7.291265871489032158e+00 6.135197887781771442e+00 5.730333948070212458e+00 4.879993631502832052e+00 4.412565840973318387e+00 6.450266017433761156e+00 7.307860450305820876e+00 6.894183439253823487e+00 6.985710684480767263e+00 7.052636292473232871e+00 8.048533255496142402e+00 9.722585609849943467e+00 9.870474055007896652e+00 8.271752398137213191e+00 6.987478605829826606e+00 6.571973968767826690e+00 8.005131283915565277e+00 9.624434464183833526e+00 9.799896511921032172e+00 9.331874991707685751e+00 9.495651510527919115e+00 9.193837815605473196e+00 8.883774926695942042e+00 9.160864258136420801e+00 9.002361651032890322e+00 1.125590412758222492e+01 1.192466266866566471e+01 1.090697682132384827e+01 9.371061150840507281e+00 8.772982977537779448e+00 8.366778999880589041e+00 9.064069735043984721e+00 8.720917196269121874e+00 9.167239389154980600e+00 1.062985763755290414e+01 9.981494872033009003e+00 9.282048135224421515e+00 9.143068952249535641e+00 1.008948070212681358e+01 1.020517506733358815e+01 1.134469822610818568e+01
1.134469822610818568e+01 1.162285892452004177e+01 1.182275676321131463e+01 1.143357856469994971e+01 1.090227342081171713e+01 1.098856987435485522e+01 1.224011556168818515e+01 1.250971527510581005e+01 1.294590094333364050e+01 1.369986135250958625e+01 1.301490294675670611e+01 1.319509824733650660e+01 1.248718008252510714e+01 1.440858884716933552e+01 1.530832813681654514e+01 1.485305356171471658e+01 1.294165196162980536e+01 1.261972442982048470e+01 1.130339918536307131e+01 1.046865173607885957e+01 9.903142455321011894e+00 9.350748298417162374e+00 1.089425972854280644e+01 1.248575048758806538e+01 1.260069854453304572e+01 1.334255880909102920e+01 1.442654668241100602e+01 1.544220257128072937e+01 1.629639383847898770e+01 1.624178065834339080e+01 1.646818736649373704e+01 1.638605365458863616e+01 1.504126918841463478e+01 1.317573403563704559e+01 1.394185429409189148e+01 1.569808348038369594e+01 1.658617372729564465e+01 1.669106486579718762e+01 1.693455374082870080e+01 1.591002175903198435e+01 1.635301375860742112e+01 1.558744410980350459e+01 1.553592893818577458e+01 1.533908267105385015e+01 1.539161945575884616e+01 1.547414456488569456e+01 1.807712183731143085e+01 1.824239097265526510e+01 1.959559047909673879e+01 2.141786297116928139e+01
1.397531212269971412e+01 1.286038396730837974e+01 1.388827267782037822e+01 1.424111395629618571e+01 1.368239442225789304e+01 1.416475169494898090e+01 1.415031311777739198e+01 1.545506560878852831e+01 1.521559353066829523e+01 1.511680885221105974e+01 1.500653102652213278e+01 1.426274362818590902e+01 1.345032903902031229e+01 1.286486181687917174e+01 1.421072428387575570e+01 1.468329330909766206e+01 1.475724416552785101e+01 1.462498175690915403e+01 1.426580515052208575e+01 1.467148173700760161e+01 1.438309827387191220e+01 1.376960634726883903e+01 1.313378487747276502e+01 1.270522150429209951e+01 1.354451977551047293e+01 1.287908811081184801e+01 1.207254447997240021e+01 1.204994294887953821e+01 1.284131496198802935e+01 1.268467978400180129e+01 1.370801767257963455e+01 1.419569197702033669e+01 9.840897029361423520e+00 8.242016160061556462e+00 8.119299863342661183e+00 7.287395019304504729e+00 7.340455878255562894e+00 8.223308699632482899e+00 7.151394435525598503e+00 7.356841490759045143e+00 8.497751124437776582e+00 1.009164997147443898e+01 9.275198683843919767e+00 8.847554099056665677e+00 8.736606254394928328e+00 9.446637300818617078e+00 8.633151344681641248e+00 9.250245452494990417e+00 9.083692666940862637e+00 8.250786111369091458e+00
8.250786111369091458e+00 8.535534224038423545e+00 6.983196454869910141e+00 7.024734314258798129e+00 7.417385333881732379e+00 7.870739409056532132e+00 7.304115641294397498e+00 8.474486208223320105e+00 8.169508166270844640e+00 7.384299000942003310e+00 8.237083891682477343e+00 8.025533693330324070e+00 8.289889347361716787e+00 8.784993565164320728e+00 8.911176049143570310e+00 8.689094611986039496e+00 8.662479600907508015e+00 7.325775165514586185e+00 6.682182139018984834e+00 6.050941343487547641e+00 6.205065608788525644e+00 7.215779278502340688e+00 6.538131376789480420e+00 5.830063950325721223e+00 6.982639211367764887e+00 7.676320699982753126e+00 7.640100303830382522e+00 8.956627880749886472e+00 8.123114327791855160e+00 7.469480967480860656e+00 9.394581470326784256e+00 1.096105929336216711e+01 1.152151689641904575e+01 1.305825516445317191e+01 1.151365578272810453e+01 9.449576096907296829e+00 6.892090459195181928e+00 8.371190510939218399e+00 6.141745498931949321e+00 4.920178185243661240e+00 3.033398123946876357e+00 2.972711653023045741e+00 3.333934802510248652e+00 4.489176871741119790e+00 5.075231189714877189e+00 4.777795836594976642e+00 5.843925382441522487e+00 6.421856549601306696e+00 8.252162635496409493e+00 8.605985723952182198e+00
8.605985723952182198e+00 9.931313104509692735e+00 1.012684918602645823e+01 1.012519072322245783e+01 1.063440845948706936e+01 1.072062530681561654e+01 1.032017619508829753e+01 1.089392803598200743e+01 9.337483912910801820e+00 8.144073980708759208e+00 7.344472675166839437e+00 1.080498498972981736e+01 1.061692494460734082e+01 1.102459500338326492e+01 1.135560427750726475e+01 8.740032638547983623e+00 8.853438325085244642e+00 9.975030184023033542e+00 1.098825476642209509e+01 1.086064932135701966e+01 1.150392060606864497e+01 1.034581934696368322e+01 9.857259423385649200e+00 9.899477252524178539e+00 9.445177853551099290e+00 1.021215387881280456e+01 1.096499980098446336e+01 1.261058298284486057e+01 1.157929774051027216e+01 1.077372596887396661e+01 9.701954332568231365e+00 1.021084037627203855e+01 1.199380170214794639e+01 1.116101020286316903e+01 1.058268432155603378e+01 1.085506361863316016e+01 9.376136047020736441e+00 8.910479494765890962e+00 9.771424022502019469e+00 8.766448634090034275e+00 7.908376563930422876e+00 7.720273712701170687e+00 7.991760756789747511e+00 9.547077125154237009e+00 1.029256610632736724e+01 1.150212614931472466e+01 1.134772989611389171e+01 1.087950604343845562e+01 9.975408313542343919e+00 9.451357285958788879e+00
